,generation,new_infections_1,new_infections_2,total_infections_1,total_infections_2,total_infections,simulation_id
1,1,0,1,1,1,2,8266
2,2,0,0,1,1,2,8266
0,0,1,0,1,0,1,8267
1,1,0,0,1,0,1,8267
0,0,1,0,1,0,1,8268
1,1,1,0,2,0,2,8268
2,2,1,0,3,0,3,8268
3,3,1,0,4,0,4,8268
4,4,1,0,5,0,5,8268
5,5,0,0,5,0,5,8268
0,0,1,0,1,0,1,8269
1,1,0,0,1,0,1,8269
0,0,1,0,1,0,1,8270
1,1,2,0,3,0,3,8270
2,2,1,2,4,2,6,8270
3,3,0,3,4,5,9,8270
4,4,0,3,4,8,12,8270
5,5,0,2,4,10,14,8270
6,6,0,0,4,10,14,8270
0,0,1,0,1,0,1,8271
1,1,1,0,2,0,2,8271
2,2,1,1,3,1,4,8271
3,3,1,3,4,4,8,8271
4,4,1,1,5,5,10,8271
5,5,3,1,8,6,14,8271
6,6,5,2,13,8,21,8271
7,7,3,1,16,9,25,8271
8,8,1,1,17,10,27,8271
9,9,1,0,18,10,28,8271
10,10,0,0,18,10,28,8271
0,0,1,0,1,0,1,8272
1,1,1,0,2,0,2,8272
2,2,1,0,3,0,3,8272
3,3,1,0,4,0,4,8272
4,4,0,0,4,0,4,8272
0,0,1,0,1,0,1,8273
1,1,1,0,2,0,2,8273
2,2,1,0,3,0,3,8273
3,3,1,0,4,0,4,8273
4,4,2,0,6,0,6,8273
5,5,2,0,8,0,8,8273
6,6,2,0,10,0,10,8273
7,7,0,0,10,0,10,8273
0,0,1,0,1,0,1,8274
1,1,0,0,1,0,1,8274
0,0,1,0,1,0,1,8275
1,1,0,0,1,0,1,8275
0,0,1,0,1,0,1,8276
1,1,0,0,1,0,1,8276
0,0,1,0,1,0,1,8277
1,1,0,0,1,0,1,8277
0,0,1,0,1,0,1,8278
1,1,0,0,1,0,1,8278
0,0,1,0,1,0,1,8279
1,1,0,1,1,1,2,8279
2,2,0,0,1,1,2,8279
0,0,1,0,1,0,1,8280
1,1,0,2,1,2,3,8280
2,2,2,0,3,2,5,8280
3,3,0,1,3,3,6,8280
4,4,0,0,3,3,6,8280
0,0,1,0,1,0,1,8281
1,1,2,0,3,0,3,8281
2,2,0,0,3,0,3,8281
0,0,1,0,1,0,1,8282
1,1,1,0,2,0,2,8282
2,2,0,0,2,0,2,8282
0,0,1,0,1,0,1,8283
1,1,1,0,2,0,2,8283
2,2,0,0,2,0,2,8283
0,0,1,0,1,0,1,8284
1,1,0,0,1,0,1,8284
0,0,1,0,1,0,1,8285
1,1,1,0,2,0,2,8285
2,2,0,0,2,0,2,8285
0,0,1,0,1,0,1,8286
1,1,1,0,2,0,2,8286
2,2,1,0,3,0,3,8286
3,3,1,0,4,0,4,8286
4,4,0,1,4,1,5,8286
5,5,0,1,4,2,6,8286
6,6,0,0,4,2,6,8286
0,0,1,0,1,0,1,8287
1,1,1,0,2,0,2,8287
2,2,1,0,3,0,3,8287
3,3,0,0,3,0,3,8287
0,0,1,0,1,0,1,8288
1,1,3,0,4,0,4,8288
2,2,3,1,7,1,8,8288
3,3,2,0,9,1,10,8288
4,4,0,0,9,1,10,8288
0,0,1,0,1,0,1,8289
1,1,2,0,3,0,3,8289
2,2,0,0,3,0,3,8289
0,0,1,0,1,0,1,8290
1,1,0,0,1,0,1,8290
0,0,1,0,1,0,1,8291
1,1,2,1,3,1,4,8291
2,2,2,1,5,2,7,8291
3,3,3,0,8,2,10,8291
4,4,1,0,9,2,11,8291
5,5,2,0,11,2,13,8291
6,6,3,0,14,2,16,8291
7,7,3,0,17,2,19,8291
8,8,4,0,21,2,23,8291
9,9,1,1,22,3,25,8291
10,10,0,1,22,4,26,8291
11,11,1,1,23,5,28,8291
12,12,1,2,24,7,31,8291
13,13,1,4,25,11,36,8291
14,14,2,2,27,13,40,8291
15,15,1,2,28,15,43,8291
16,16,1,1,29,16,45,8291
17,17,0,0,29,16,45,8291
0,0,1,0,1,0,1,8292
1,1,0,0,1,0,1,8292
0,0,1,0,1,0,1,8293
1,1,2,0,3,0,3,8293
2,2,1,1,4,1,5,8293
3,3,1,3,5,4,9,8293
4,4,2,1,7,5,12,8293
5,5,1,2,8,7,15,8293
6,6,1,0,9,7,16,8293
7,7,0,0,9,7,16,8293
0,0,1,0,1,0,1,8294
1,1,0,1,1,1,2,8294
2,2,0,0,1,1,2,8294
0,0,1,0,1,0,1,8295
1,1,1,1,2,1,3,8295
2,2,0,0,2,1,3,8295
0,0,1,0,1,0,1,8296
1,1,1,0,2,0,2,8296
2,2,2,1,4,1,5,8296
3,3,1,1,5,2,7,8296
4,4,2,2,7,4,11,8296
5,5,1,0,8,4,12,8296
6,6,0,0,8,4,12,8296
0,0,1,0,1,0,1,8297
1,1,2,1,3,1,4,8297
2,2,2,3,5,4,9,8297
3,3,2,5,7,9,16,8297
4,4,4,5,11,14,25,8297
5,5,4,4,15,18,33,8297
6,6,1,0,16,18,34,8297
7,7,1,0,17,18,35,8297
8,8,1,0,18,18,36,8297
9,9,2,0,20,18,38,8297
10,10,1,0,21,18,39,8297
11,11,0,0,21,18,39,8297
0,0,1,0,1,0,1,8298
1,1,0,0,1,0,1,8298
0,0,1,0,1,0,1,8299
1,1,2,0,3,0,3,8299
2,2,2,0,5,0,5,8299
3,3,2,1,7,1,8,8299
4,4,1,0,8,1,9,8299
5,5,1,0,9,1,10,8299
6,6,0,0,9,1,10,8299
0,0,1,0,1,0,1,8300
1,1,0,0,1,0,1,8300
0,0,1,0,1,0,1,8301
1,1,1,1,2,1,3,8301
2,2,0,1,2,2,4,8301
3,3,0,1,2,3,5,8301
4,4,0,0,2,3,5,8301
0,0,1,0,1,0,1,8302
1,1,1,1,2,1,3,8302
2,2,1,0,3,1,4,8302
3,3,0,2,3,3,6,8302
4,4,0,0,3,3,6,8302
0,0,1,0,1,0,1,8303
1,1,2,0,3,0,3,8303
2,2,2,1,5,1,6,8303
3,3,0,0,5,1,6,8303
0,0,1,0,1,0,1,8304
1,1,1,0,2,0,2,8304
2,2,1,0,3,0,3,8304
3,3,1,0,4,0,4,8304
4,4,3,0,7,0,7,8304
5,5,0,0,7,0,7,8304
0,0,1,0,1,0,1,8305
1,1,1,2,2,2,4,8305
2,2,3,3,5,5,10,8305
3,3,3,2,8,7,15,8305
4,4,3,0,11,7,18,8305
5,5,6,1,17,8,25,8305
6,6,2,1,19,9,28,8305
7,7,0,1,19,10,29,8305
8,8,0,0,19,10,29,8305
0,0,1,0,1,0,1,8306
1,1,2,0,3,0,3,8306
2,2,2,1,5,1,6,8306
3,3,3,1,8,2,10,8306
4,4,1,1,9,3,12,8306
5,5,4,0,13,3,16,8306
6,6,5,0,18,3,21,8306
7,7,1,0,19,3,22,8306
8,8,3,0,22,3,25,8306
9,9,2,1,24,4,28,8306
10,10,4,1,28,5,33,8306
11,11,3,1,31,6,37,8306
12,12,3,0,34,6,40,8306
13,13,1,0,35,6,41,8306
14,14,2,0,37,6,43,8306
15,15,2,0,39,6,45,8306
16,16,2,0,41,6,47,8306
17,17,0,0,41,6,47,8306
0,0,1,0,1,0,1,8307
1,1,0,1,1,1,2,8307
2,2,1,1,2,2,4,8307
3,3,0,2,2,4,6,8307
4,4,1,1,3,5,8,8307
5,5,1,1,4,6,10,8307
6,6,1,2,5,8,13,8307
7,7,2,2,7,10,17,8307
8,8,4,0,11,10,21,8307
9,9,5,0,16,10,26,8307
10,10,3,0,19,10,29,8307
11,11,4,0,23,10,33,8307
12,12,5,0,28,10,38,8307
13,13,3,1,31,11,42,8307
14,14,4,0,35,11,46,8307
15,15,2,2,37,13,50,8307
16,16,2,1,39,14,53,8307
17,17,1,1,40,15,55,8307
18,18,1,2,41,17,58,8307
19,19,2,3,43,20,63,8307
20,20,2,8,45,28,73,8307
21,21,5,4,50,32,82,8307
22,22,6,6,56,38,94,8307
23,23,8,6,64,44,108,8307
24,24,5,8,69,52,121,8307
25,25,2,3,71,55,126,8307
26,26,8,2,79,57,136,8307
27,27,4,9,83,66,149,8307
28,28,5,4,88,70,158,8307
29,29,4,4,92,74,166,8307
30,30,3,4,95,78,173,8307
31,31,7,4,102,82,184,8307
32,32,6,8,108,90,198,8307
33,33,4,7,112,97,209,8307
34,34,5,3,117,100,217,8307
35,35,4,4,121,104,225,8307
36,36,7,2,128,106,234,8307
37,37,4,6,132,112,244,8307
38,38,4,4,136,116,252,8307
39,39,2,2,138,118,256,8307
40,40,3,1,141,119,260,8307
41,41,0,2,141,121,262,8307
42,42,0,1,141,122,263,8307
43,43,1,0,142,122,264,8307
44,44,0,0,142,122,264,8307
0,0,1,0,1,0,1,8308
1,1,1,2,2,2,4,8308
2,2,3,2,5,4,9,8308
3,3,4,2,9,6,15,8308
4,4,7,2,16,8,24,8308
5,5,5,2,21,10,31,8308
6,6,5,3,26,13,39,8308
7,7,7,4,33,17,50,8308
8,8,5,5,38,22,60,8308
9,9,3,8,41,30,71,8308
10,10,6,8,47,38,85,8308
11,11,3,10,50,48,98,8308
12,12,3,4,53,52,105,8308
13,13,4,4,57,56,113,8308
14,14,11,1,68,57,125,8308
15,15,9,6,77,63,140,8308
16,16,9,10,86,73,159,8308
17,17,9,7,95,80,175,8308
18,18,10,7,105,87,192,8308
19,19,5,10,110,97,207,8308
20,20,6,6,116,103,219,8308
21,21,6,6,122,109,231,8308
22,22,3,7,125,116,241,8308
23,23,5,6,130,122,252,8308
24,24,1,9,131,131,262,8308
25,25,1,8,132,139,271,8308
26,26,2,7,134,146,280,8308
27,27,3,9,137,155,292,8308
28,28,3,6,140,161,301,8308
29,29,4,6,144,167,311,8308
30,30,3,3,147,170,317,8308
31,31,3,1,150,171,321,8308
32,32,0,1,150,172,322,8308
33,33,0,3,150,175,325,8308
34,34,0,2,150,177,327,8308
35,35,0,2,150,179,329,8308
36,36,1,2,151,181,332,8308
37,37,0,1,151,182,333,8308
38,38,0,0,151,182,333,8308
0,0,1,0,1,0,1,8309
1,1,0,0,1,0,1,8309
0,0,1,0,1,0,1,8310
1,1,0,0,1,0,1,8310
0,0,1,0,1,0,1,8311
1,1,0,0,1,0,1,8311
0,0,1,0,1,0,1,8312
1,1,0,1,1,1,2,8312
2,2,0,0,1,1,2,8312
0,0,1,0,1,0,1,8313
1,1,0,0,1,0,1,8313
0,0,1,0,1,0,1,8314
1,1,0,0,1,0,1,8314
0,0,1,0,1,0,1,8315
1,1,0,0,1,0,1,8315
0,0,1,0,1,0,1,8316
1,1,1,0,2,0,2,8316
2,2,1,0,3,0,3,8316
3,3,0,0,3,0,3,8316
0,0,1,0,1,0,1,8317
1,1,1,0,2,0,2,8317
2,2,1,0,3,0,3,8317
3,3,0,0,3,0,3,8317
0,0,1,0,1,0,1,8318
1,1,1,0,2,0,2,8318
2,2,0,0,2,0,2,8318
0,0,1,0,1,0,1,8319
1,1,4,0,5,0,5,8319
2,2,1,1,6,1,7,8319
3,3,0,2,6,3,9,8319
4,4,1,2,7,5,12,8319
5,5,1,1,8,6,14,8319
6,6,0,1,8,7,15,8319
7,7,1,0,9,7,16,8319
8,8,3,1,12,8,20,8319
9,9,2,1,14,9,23,8319
10,10,1,0,15,9,24,8319
11,11,2,0,17,9,26,8319
12,12,0,0,17,9,26,8319
0,0,1,0,1,0,1,8320
1,1,1,0,2,0,2,8320
2,2,2,0,4,0,4,8320
3,3,0,1,4,1,5,8320
4,4,0,0,4,1,5,8320
0,0,1,0,1,0,1,8321
1,1,1,0,2,0,2,8321
2,2,3,0,5,0,5,8321
3,3,2,1,7,1,8,8321
4,4,2,1,9,2,11,8321
5,5,0,1,9,3,12,8321
6,6,0,0,9,3,12,8321
0,0,1,0,1,0,1,8322
1,1,1,1,2,1,3,8322
2,2,2,0,4,1,5,8322
3,3,2,0,6,1,7,8322
4,4,1,0,7,1,8,8322
5,5,1,0,8,1,9,8322
6,6,1,0,9,1,10,8322
7,7,1,0,10,1,11,8322
8,8,2,0,12,1,13,8322
9,9,1,0,13,1,14,8322
10,10,1,1,14,2,16,8322
11,11,0,0,14,2,16,8322
0,0,1,0,1,0,1,8323
1,1,0,0,1,0,1,8323
0,0,1,0,1,0,1,8324
1,1,0,1,1,1,2,8324
2,2,0,0,1,1,2,8324
0,0,1,0,1,0,1,8325
1,1,0,0,1,0,1,8325
0,0,1,0,1,0,1,8326
1,1,1,0,2,0,2,8326
2,2,0,0,2,0,2,8326
0,0,1,0,1,0,1,8327
1,1,0,0,1,0,1,8327
0,0,1,0,1,0,1,8328
1,1,1,0,2,0,2,8328
2,2,0,1,2,1,3,8328
3,3,0,1,2,2,4,8328
4,4,1,0,3,2,5,8328
5,5,0,0,3,2,5,8328
0,0,1,0,1,0,1,8329
1,1,1,0,2,0,2,8329
2,2,1,0,3,0,3,8329
3,3,0,0,3,0,3,8329
0,0,1,0,1,0,1,8330
1,1,1,0,2,0,2,8330
2,2,1,0,3,0,3,8330
3,3,1,0,4,0,4,8330
4,4,1,0,5,0,5,8330
5,5,3,0,8,0,8,8330
6,6,0,1,8,1,9,8330
7,7,0,0,8,1,9,8330
0,0,1,0,1,0,1,8331
1,1,1,1,2,1,3,8331
2,2,1,0,3,1,4,8331
3,3,1,0,4,1,5,8331
4,4,0,0,4,1,5,8331
0,0,1,0,1,0,1,8332
1,1,0,0,1,0,1,8332
0,0,1,0,1,0,1,8333
1,1,0,0,1,0,1,8333
0,0,1,0,1,0,1,8334
1,1,1,0,2,0,2,8334
2,2,1,0,3,0,3,8334
3,3,4,0,7,0,7,8334
4,4,3,0,10,0,10,8334
5,5,3,0,13,0,13,8334
6,6,3,1,16,1,17,8334
7,7,3,3,19,4,23,8334
8,8,5,4,24,8,32,8334
9,9,3,8,27,16,43,8334
10,10,3,11,30,27,57,8334
11,11,4,7,34,34,68,8334
12,12,5,3,39,37,76,8334
13,13,4,3,43,40,83,8334
14,14,2,0,45,40,85,8334
15,15,1,1,46,41,87,8334
16,16,1,0,47,41,88,8334
17,17,0,0,47,41,88,8334
0,0,1,0,1,0,1,8335
1,1,1,0,2,0,2,8335
2,2,1,0,3,0,3,8335
3,3,0,1,3,1,4,8335
4,4,0,1,3,2,5,8335
5,5,0,1,3,3,6,8335
6,6,0,1,3,4,7,8335
7,7,0,3,3,7,10,8335
8,8,1,1,4,8,12,8335
9,9,1,1,5,9,14,8335
10,10,0,0,5,9,14,8335
0,0,1,0,1,0,1,8336
1,1,0,0,1,0,1,8336
0,0,1,0,1,0,1,8337
1,1,0,0,1,0,1,8337
0,0,1,0,1,0,1,8338
1,1,0,0,1,0,1,8338
0,0,1,0,1,0,1,8339
1,1,1,0,2,0,2,8339
2,2,2,0,4,0,4,8339
3,3,2,0,6,0,6,8339
4,4,1,0,7,0,7,8339
5,5,4,0,11,0,11,8339
6,6,1,0,12,0,12,8339
7,7,1,2,13,2,15,8339
8,8,2,2,15,4,19,8339
9,9,3,4,18,8,26,8339
10,10,4,4,22,12,34,8339
11,11,1,4,23,16,39,8339
12,12,3,5,26,21,47,8339
13,13,3,2,29,23,52,8339
14,14,5,0,34,23,57,8339
15,15,0,1,34,24,58,8339
16,16,0,2,34,26,60,8339
17,17,1,1,35,27,62,8339
18,18,1,1,36,28,64,8339
19,19,2,1,38,29,67,8339
20,20,0,2,38,31,69,8339
21,21,0,2,38,33,71,8339
22,22,0,1,38,34,72,8339
23,23,0,1,38,35,73,8339
24,24,0,0,38,35,73,8339
0,0,1,0,1,0,1,8340
1,1,1,0,2,0,2,8340
2,2,1,0,3,0,3,8340
3,3,3,0,6,0,6,8340
4,4,5,0,11,0,11,8340
5,5,0,0,11,0,11,8340
0,0,1,0,1,0,1,8341
1,1,0,0,1,0,1,8341
0,0,1,0,1,0,1,8342
1,1,1,0,2,0,2,8342
2,2,1,0,3,0,3,8342
3,3,0,0,3,0,3,8342
0,0,1,0,1,0,1,8343
1,1,2,0,3,0,3,8343
2,2,2,0,5,0,5,8343
3,3,1,1,6,1,7,8343
4,4,1,1,7,2,9,8343
5,5,1,1,8,3,11,8343
6,6,0,2,8,5,13,8343
7,7,1,3,9,8,17,8343
8,8,1,3,10,11,21,8343
9,9,1,2,11,13,24,8343
10,10,1,1,12,14,26,8343
11,11,0,0,12,14,26,8343
0,0,1,0,1,0,1,8344
1,1,1,0,2,0,2,8344
2,2,3,0,5,0,5,8344
3,3,1,1,6,1,7,8344
4,4,1,1,7,2,9,8344
5,5,0,3,7,5,12,8344
6,6,0,1,7,6,13,8344
7,7,1,2,8,8,16,8344
8,8,0,1,8,9,17,8344
9,9,0,0,8,9,17,8344
0,0,1,0,1,0,1,8345
1,1,0,0,1,0,1,8345
0,0,1,0,1,0,1,8346
1,1,1,0,2,0,2,8346
2,2,0,0,2,0,2,8346
0,0,1,0,1,0,1,8347
1,1,0,0,1,0,1,8347
0,0,1,0,1,0,1,8348
1,1,0,0,1,0,1,8348
0,0,1,0,1,0,1,8349
1,1,0,1,1,1,2,8349
2,2,0,1,1,2,3,8349
3,3,0,0,1,2,3,8349
0,0,1,0,1,0,1,8350
1,1,1,0,2,0,2,8350
2,2,1,1,3,1,4,8350
3,3,1,1,4,2,6,8350
4,4,1,0,5,2,7,8350
5,5,1,0,6,2,8,8350
6,6,1,0,7,2,9,8350
7,7,1,0,8,2,10,8350
8,8,1,0,9,2,11,8350
9,9,0,0,9,2,11,8350
0,0,1,0,1,0,1,8351
1,1,1,0,2,0,2,8351
2,2,1,0,3,0,3,8351
3,3,1,0,4,0,4,8351
4,4,0,0,4,0,4,8351
0,0,1,0,1,0,1,8352
1,1,1,0,2,0,2,8352
2,2,1,0,3,0,3,8352
3,3,0,0,3,0,3,8352
0,0,1,0,1,0,1,8353
1,1,0,1,1,1,2,8353
2,2,0,2,1,3,4,8353
3,3,1,0,2,3,5,8353
4,4,1,0,3,3,6,8353
5,5,1,0,4,3,7,8353
6,6,2,0,6,3,9,8353
7,7,1,0,7,3,10,8353
8,8,0,0,7,3,10,8353
0,0,1,0,1,0,1,8354
1,1,0,0,1,0,1,8354
0,0,1,0,1,0,1,8355
1,1,3,0,4,0,4,8355
2,2,4,0,8,0,8,8355
3,3,2,0,10,0,10,8355
4,4,0,1,10,1,11,8355
5,5,0,0,10,1,11,8355
0,0,1,0,1,0,1,8356
1,1,0,0,1,0,1,8356
0,0,1,0,1,0,1,8357
1,1,0,0,1,0,1,8357
0,0,1,0,1,0,1,8358
1,1,1,0,2,0,2,8358
2,2,0,0,2,0,2,8358
0,0,1,0,1,0,1,8359
1,1,0,0,1,0,1,8359
0,0,1,0,1,0,1,8360
1,1,0,0,1,0,1,8360
0,0,1,0,1,0,1,8361
1,1,1,0,2,0,2,8361
2,2,1,0,3,0,3,8361
3,3,1,0,4,0,4,8361
4,4,0,1,4,1,5,8361
5,5,0,1,4,2,6,8361
6,6,0,0,4,2,6,8361
0,0,1,0,1,0,1,8362
1,1,0,0,1,0,1,8362
0,0,1,0,1,0,1,8363
1,1,1,0,2,0,2,8363
2,2,0,0,2,0,2,8363
0,0,1,0,1,0,1,8364
1,1,1,0,2,0,2,8364
2,2,2,2,4,2,6,8364
3,3,2,2,6,4,10,8364
4,4,3,3,9,7,16,8364
5,5,4,5,13,12,25,8364
6,6,2,8,15,20,35,8364
7,7,2,2,17,22,39,8364
8,8,3,1,20,23,43,8364
9,9,3,1,23,24,47,8364
10,10,5,2,28,26,54,8364
11,11,4,3,32,29,61,8364
12,12,1,5,33,34,67,8364
13,13,1,2,34,36,70,8364
14,14,1,1,35,37,72,8364
15,15,1,2,36,39,75,8364
16,16,0,1,36,40,76,8364
17,17,0,1,36,41,77,8364
18,18,1,1,37,42,79,8364
19,19,3,0,40,42,82,8364
20,20,2,1,42,43,85,8364
21,21,1,1,43,44,87,8364
22,22,1,0,44,44,88,8364
23,23,0,0,44,44,88,8364
0,0,1,0,1,0,1,8365
1,1,2,0,3,0,3,8365
2,2,1,0,4,0,4,8365
3,3,0,0,4,0,4,8365
0,0,1,0,1,0,1,8366
1,1,0,0,1,0,1,8366
0,0,1,0,1,0,1,8367
1,1,1,0,2,0,2,8367
2,2,1,0,3,0,3,8367
3,3,0,0,3,0,3,8367
0,0,1,0,1,0,1,8368
1,1,1,0,2,0,2,8368
2,2,2,0,4,0,4,8368
3,3,1,0,5,0,5,8368
4,4,0,0,5,0,5,8368
0,0,1,0,1,0,1,8369
1,1,0,0,1,0,1,8369
0,0,1,0,1,0,1,8370
1,1,2,0,3,0,3,8370
2,2,2,0,5,0,5,8370
3,3,0,0,5,0,5,8370
0,0,1,0,1,0,1,8371
1,1,0,0,1,0,1,8371
0,0,1,0,1,0,1,8372
1,1,0,0,1,0,1,8372
0,0,1,0,1,0,1,8373
1,1,1,0,2,0,2,8373
2,2,0,0,2,0,2,8373
0,0,1,0,1,0,1,8374
1,1,0,0,1,0,1,8374
0,0,1,0,1,0,1,8375
1,1,0,0,1,0,1,8375
0,0,1,0,1,0,1,8376
1,1,0,0,1,0,1,8376
0,0,1,0,1,0,1,8377
1,1,1,0,2,0,2,8377
2,2,0,0,2,0,2,8377
0,0,1,0,1,0,1,8378
1,1,1,0,2,0,2,8378
2,2,0,0,2,0,2,8378
0,0,1,0,1,0,1,8379
1,1,0,0,1,0,1,8379
0,0,1,0,1,0,1,8380
1,1,1,1,2,1,3,8380
2,2,1,0,3,1,4,8380
3,3,0,0,3,1,4,8380
0,0,1,0,1,0,1,8381
1,1,0,0,1,0,1,8381
0,0,1,0,1,0,1,8382
1,1,0,0,1,0,1,8382
0,0,1,0,1,0,1,8383
1,1,2,0,3,0,3,8383
2,2,3,0,6,0,6,8383
3,3,1,1,7,1,8,8383
4,4,1,4,8,5,13,8383
5,5,0,4,8,9,17,8383
6,6,2,2,10,11,21,8383
7,7,3,2,13,13,26,8383
8,8,2,1,15,14,29,8383
9,9,0,1,15,15,30,8383
10,10,0,0,15,15,30,8383
0,0,1,0,1,0,1,8384
1,1,0,0,1,0,1,8384
0,0,1,0,1,0,1,8385
1,1,0,0,1,0,1,8385
0,0,1,0,1,0,1,8386
1,1,1,0,2,0,2,8386
2,2,1,0,3,0,3,8386
3,3,2,0,5,0,5,8386
4,4,2,1,7,1,8,8386
5,5,1,1,8,2,10,8386
6,6,1,2,9,4,13,8386
7,7,3,1,12,5,17,8386
8,8,0,1,12,6,18,8386
9,9,0,3,12,9,21,8386
10,10,0,2,12,11,23,8386
11,11,1,2,13,13,26,8386
12,12,3,1,16,14,30,8386
13,13,4,4,20,18,38,8386
14,14,5,0,25,18,43,8386
15,15,8,0,33,18,51,8386
16,16,7,1,40,19,59,8386
17,17,9,1,49,20,69,8386
18,18,11,1,60,21,81,8386
19,19,7,4,67,25,92,8386
20,20,3,3,70,28,98,8386
21,21,2,5,72,33,105,8386
22,22,3,3,75,36,111,8386
23,23,2,2,77,38,115,8386
24,24,2,6,79,44,123,8386
25,25,3,2,82,46,128,8386
26,26,4,2,86,48,134,8386
27,27,1,1,87,49,136,8386
28,28,0,2,87,51,138,8386
29,29,0,0,87,51,138,8386
0,0,1,0,1,0,1,8387
1,1,0,0,1,0,1,8387
0,0,1,0,1,0,1,8388
1,1,1,0,2,0,2,8388
2,2,2,0,4,0,4,8388
3,3,1,0,5,0,5,8388
4,4,0,0,5,0,5,8388
0,0,1,0,1,0,1,8389
1,1,0,0,1,0,1,8389
0,0,1,0,1,0,1,8390
1,1,0,0,1,0,1,8390
0,0,1,0,1,0,1,8391
1,1,0,0,1,0,1,8391
0,0,1,0,1,0,1,8392
1,1,0,0,1,0,1,8392
0,0,1,0,1,0,1,8393
1,1,0,1,1,1,2,8393
2,2,0,0,1,1,2,8393
0,0,1,0,1,0,1,8394
1,1,0,0,1,0,1,8394
0,0,1,0,1,0,1,8395
1,1,0,0,1,0,1,8395
0,0,1,0,1,0,1,8396
1,1,0,0,1,0,1,8396
0,0,1,0,1,0,1,8397
1,1,0,0,1,0,1,8397
0,0,1,0,1,0,1,8398
1,1,1,1,2,1,3,8398
2,2,0,0,2,1,3,8398
0,0,1,0,1,0,1,8399
1,1,1,0,2,0,2,8399
2,2,0,0,2,0,2,8399
0,0,1,0,1,0,1,8400
1,1,0,0,1,0,1,8400
0,0,1,0,1,0,1,8401
1,1,1,0,2,0,2,8401
2,2,0,0,2,0,2,8401
0,0,1,0,1,0,1,8402
1,1,0,0,1,0,1,8402
0,0,1,0,1,0,1,8403
1,1,1,0,2,0,2,8403
2,2,1,1,3,1,4,8403
3,3,1,1,4,2,6,8403
4,4,3,0,7,2,9,8403
5,5,1,1,8,3,11,8403
6,6,2,0,10,3,13,8403
7,7,4,0,14,3,17,8403
8,8,2,0,16,3,19,8403
9,9,2,2,18,5,23,8403
10,10,1,2,19,7,26,8403
11,11,2,3,21,10,31,8403
12,12,3,1,24,11,35,8403
13,13,2,4,26,15,41,8403
14,14,2,2,28,17,45,8403
15,15,1,4,29,21,50,8403
16,16,3,5,32,26,58,8403
17,17,1,5,33,31,64,8403
18,18,1,6,34,37,71,8403
19,19,1,6,35,43,78,8403
20,20,0,5,35,48,83,8403
21,21,3,2,38,50,88,8403
22,22,0,1,38,51,89,8403
23,23,0,1,38,52,90,8403
24,24,0,1,38,53,91,8403
25,25,0,3,38,56,94,8403
26,26,0,3,38,59,97,8403
27,27,1,2,39,61,100,8403
28,28,1,1,40,62,102,8403
29,29,1,2,41,64,105,8403
30,30,0,1,41,65,106,8403
31,31,0,0,41,65,106,8403
0,0,1,0,1,0,1,8404
1,1,0,0,1,0,1,8404
0,0,1,0,1,0,1,8405
1,1,1,0,2,0,2,8405
2,2,0,0,2,0,2,8405
0,0,1,0,1,0,1,8406
1,1,2,0,3,0,3,8406
2,2,3,0,6,0,6,8406
3,3,3,0,9,0,9,8406
4,4,3,0,12,0,12,8406
5,5,2,1,14,1,15,8406
6,6,2,1,16,2,18,8406
7,7,1,1,17,3,20,8406
8,8,0,1,17,4,21,8406
9,9,0,1,17,5,22,8406
10,10,0,2,17,7,24,8406
11,11,0,3,17,10,27,8406
12,12,1,1,18,11,29,8406
13,13,1,1,19,12,31,8406
14,14,2,0,21,12,33,8406
15,15,1,1,22,13,35,8406
16,16,0,1,22,14,36,8406
17,17,0,0,22,14,36,8406
0,0,1,0,1,0,1,8407
1,1,1,0,2,0,2,8407
2,2,1,0,3,0,3,8407
3,3,1,0,4,0,4,8407
4,4,0,0,4,0,4,8407
0,0,1,0,1,0,1,8408
1,1,0,0,1,0,1,8408
0,0,1,0,1,0,1,8409
1,1,0,0,1,0,1,8409
0,0,1,0,1,0,1,8410
1,1,1,0,2,0,2,8410
2,2,0,0,2,0,2,8410
0,0,1,0,1,0,1,8411
1,1,0,0,1,0,1,8411
0,0,1,0,1,0,1,8412
1,1,2,0,3,0,3,8412
2,2,2,0,5,0,5,8412
3,3,1,1,6,1,7,8412
4,4,0,1,6,2,8,8412
5,5,0,2,6,4,10,8412
6,6,0,0,6,4,10,8412
0,0,1,0,1,0,1,8413
1,1,3,0,4,0,4,8413
2,2,3,0,7,0,7,8413
3,3,2,0,9,0,9,8413
4,4,1,0,10,0,10,8413
5,5,1,0,11,0,11,8413
6,6,0,0,11,0,11,8413
0,0,1,0,1,0,1,8414
1,1,0,1,1,1,2,8414
2,2,0,2,1,3,4,8414
3,3,1,0,2,3,5,8414
4,4,2,0,4,3,7,8414
5,5,2,1,6,4,10,8414
6,6,3,1,9,5,14,8414
7,7,2,0,11,5,16,8414
8,8,2,0,13,5,18,8414
9,9,1,0,14,5,19,8414
10,10,0,0,14,5,19,8414
0,0,1,0,1,0,1,8415
1,1,2,0,3,0,3,8415
2,2,0,0,3,0,3,8415
0,0,1,0,1,0,1,8416
1,1,1,0,2,0,2,8416
2,2,0,0,2,0,2,8416
0,0,1,0,1,0,1,8417
1,1,1,0,2,0,2,8417
2,2,0,0,2,0,2,8417
0,0,1,0,1,0,1,8418
