,generation,new_infections_1,new_infections_2,total_infections_1,total_infections_2,total_infections,simulation_id
0,0,1,0,1,0,1,1170
1,1,1,0,2,0,2,1170
2,2,0,0,2,0,2,1170
0,0,1,0,1,0,1,1171
1,1,0,1,1,1,2,1171
2,2,2,0,3,1,4,1171
3,3,4,0,7,1,8,1171
4,4,2,2,9,3,12,1171
5,5,2,1,11,4,15,1171
6,6,0,1,11,5,16,1171
7,7,0,1,11,6,17,1171
8,8,0,1,11,7,18,1171
9,9,0,2,11,9,20,1171
10,10,0,1,11,10,21,1171
11,11,0,0,11,10,21,1171
0,0,1,0,1,0,1,1172
1,1,0,1,1,1,2,1172
2,2,1,0,2,1,3,1172
3,3,0,0,2,1,3,1172
0,0,1,0,1,0,1,1173
1,1,0,0,1,0,1,1173
0,0,1,0,1,0,1,1174
1,1,1,0,2,0,2,1174
2,2,0,1,2,1,3,1174
3,3,0,1,2,2,4,1174
4,4,1,0,3,2,5,1174
5,5,0,0,3,2,5,1174
0,0,1,0,1,0,1,1175
1,1,0,0,1,0,1,1175
0,0,1,0,1,0,1,1176
1,1,1,0,2,0,2,1176
2,2,1,0,3,0,3,1176
3,3,1,0,4,0,4,1176
4,4,0,0,4,0,4,1176
0,0,1,0,1,0,1,1177
1,1,1,0,2,0,2,1177
2,2,0,0,2,0,2,1177
0,0,1,0,1,0,1,1178
1,1,0,2,1,2,3,1178
2,2,0,0,1,2,3,1178
0,0,1,0,1,0,1,1179
1,1,0,0,1,0,1,1179
0,0,1,0,1,0,1,1180
1,1,1,0,2,0,2,1180
2,2,0,0,2,0,2,1180
0,0,1,0,1,0,1,1181
1,1,0,0,1,0,1,1181
0,0,1,0,1,0,1,1182
1,1,0,1,1,1,2,1182
2,2,1,0,2,1,3,1182
3,3,1,0,3,1,4,1182
4,4,0,0,3,1,4,1182
0,0,1,0,1,0,1,1183
1,1,0,0,1,0,1,1183
0,0,1,0,1,0,1,1184
1,1,0,0,1,0,1,1184
0,0,1,0,1,0,1,1185
1,1,0,1,1,1,2,1185
2,2,2,0,3,1,4,1185
3,3,2,0,5,1,6,1185
4,4,3,1,8,2,10,1185
5,5,0,1,8,3,11,1185
6,6,0,0,8,3,11,1185
0,0,1,0,1,0,1,1186
1,1,1,0,2,0,2,1186
2,2,4,0,6,0,6,1186
3,3,6,1,12,1,13,1186
4,4,6,3,18,4,22,1186
5,5,2,2,20,6,26,1186
6,6,2,1,22,7,29,1186
7,7,0,1,22,8,30,1186
8,8,0,0,22,8,30,1186
0,0,1,0,1,0,1,1187
1,1,3,0,4,0,4,1187
2,2,1,0,5,0,5,1187
3,3,0,0,5,0,5,1187
0,0,1,0,1,0,1,1188
1,1,0,0,1,0,1,1188
0,0,1,0,1,0,1,1189
1,1,2,0,3,0,3,1189
2,2,0,1,3,1,4,1189
3,3,0,1,3,2,5,1189
4,4,0,0,3,2,5,1189
0,0,1,0,1,0,1,1190
1,1,0,0,1,0,1,1190
0,0,1,0,1,0,1,1191
1,1,1,1,2,1,3,1191
2,2,0,1,2,2,4,1191
3,3,0,1,2,3,5,1191
4,4,0,1,2,4,6,1191
5,5,0,1,2,5,7,1191
6,6,0,0,2,5,7,1191
0,0,1,0,1,0,1,1192
1,1,2,0,3,0,3,1192
2,2,1,1,4,1,5,1192
3,3,0,0,4,1,5,1192
0,0,1,0,1,0,1,1193
1,1,0,0,1,0,1,1193
0,0,1,0,1,0,1,1194
1,1,0,0,1,0,1,1194
0,0,1,0,1,0,1,1195
1,1,2,1,3,1,4,1195
2,2,3,0,6,1,7,1195
3,3,3,1,9,2,11,1195
4,4,1,1,10,3,13,1195
5,5,0,1,10,4,14,1195
6,6,1,1,11,5,16,1195
7,7,2,2,13,7,20,1195
8,8,1,5,14,12,26,1195
9,9,2,3,16,15,31,1195
10,10,1,2,17,17,34,1195
11,11,1,1,18,18,36,1195
12,12,1,1,19,19,38,1195
13,13,2,1,21,20,41,1195
14,14,2,2,23,22,45,1195
15,15,2,1,25,23,48,1195
16,16,3,2,28,25,53,1195
17,17,1,0,29,25,54,1195
18,18,1,0,30,25,55,1195
19,19,0,0,30,25,55,1195
0,0,1,0,1,0,1,1196
1,1,3,0,4,0,4,1196
2,2,1,0,5,0,5,1196
3,3,1,0,6,0,6,1196
4,4,2,0,8,0,8,1196
5,5,0,1,8,1,9,1196
6,6,0,1,8,2,10,1196
7,7,1,2,9,4,13,1196
8,8,3,0,12,4,16,1196
9,9,0,0,12,4,16,1196
0,0,1,0,1,0,1,1197
1,1,0,0,1,0,1,1197
0,0,1,0,1,0,1,1198
1,1,0,0,1,0,1,1198
0,0,1,0,1,0,1,1199
1,1,0,0,1,0,1,1199
0,0,1,0,1,0,1,1200
1,1,0,0,1,0,1,1200
0,0,1,0,1,0,1,1201
1,1,0,0,1,0,1,1201
0,0,1,0,1,0,1,1202
1,1,0,1,1,1,2,1202
2,2,1,0,2,1,3,1202
3,3,1,0,3,1,4,1202
4,4,0,0,3,1,4,1202
0,0,1,0,1,0,1,1203
1,1,0,0,1,0,1,1203
0,0,1,0,1,0,1,1204
1,1,0,0,1,0,1,1204
0,0,1,0,1,0,1,1205
1,1,1,0,2,0,2,1205
2,2,0,1,2,1,3,1205
3,3,0,1,2,2,4,1205
4,4,0,0,2,2,4,1205
0,0,1,0,1,0,1,1206
1,1,1,1,2,1,3,1206
2,2,0,1,2,2,4,1206
3,3,0,1,2,3,5,1206
4,4,0,1,2,4,6,1206
5,5,0,2,2,6,8,1206
6,6,0,1,2,7,9,1206
7,7,0,1,2,8,10,1206
8,8,0,1,2,9,11,1206
9,9,0,2,2,11,13,1206
10,10,1,1,3,12,15,1206
11,11,1,0,4,12,16,1206
12,12,0,0,4,12,16,1206
0,0,1,0,1,0,1,1207
1,1,0,0,1,0,1,1207
0,0,1,0,1,0,1,1208
1,1,0,0,1,0,1,1208
0,0,1,0,1,0,1,1209
1,1,0,0,1,0,1,1209
0,0,1,0,1,0,1,1210
1,1,1,0,2,0,2,1210
2,2,0,1,2,1,3,1210
3,3,1,0,3,1,4,1210
4,4,0,0,3,1,4,1210
0,0,1,0,1,0,1,1211
1,1,0,0,1,0,1,1211
0,0,1,0,1,0,1,1212
1,1,0,0,1,0,1,1212
0,0,1,0,1,0,1,1213
1,1,0,0,1,0,1,1213
0,0,1,0,1,0,1,1214
1,1,0,0,1,0,1,1214
0,0,1,0,1,0,1,1215
1,1,0,0,1,0,1,1215
0,0,1,0,1,0,1,1216
1,1,2,1,3,1,4,1216
2,2,0,0,3,1,4,1216
0,0,1,0,1,0,1,1217
1,1,0,0,1,0,1,1217
0,0,1,0,1,0,1,1218
1,1,0,0,1,0,1,1218
0,0,1,0,1,0,1,1219
1,1,1,0,2,0,2,1219
2,2,0,0,2,0,2,1219
0,0,1,0,1,0,1,1220
1,1,1,0,2,0,2,1220
2,2,2,0,4,0,4,1220
3,3,2,0,6,0,6,1220
4,4,1,0,7,0,7,1220
5,5,0,0,7,0,7,1220
0,0,1,0,1,0,1,1221
1,1,1,0,2,0,2,1221
2,2,0,0,2,0,2,1221
0,0,1,0,1,0,1,1222
1,1,1,1,2,1,3,1222
2,2,0,1,2,2,4,1222
3,3,0,1,2,3,5,1222
4,4,0,1,2,4,6,1222
5,5,0,1,2,5,7,1222
6,6,0,2,2,7,9,1222
7,7,1,2,3,9,12,1222
8,8,1,1,4,10,14,1222
9,9,0,0,4,10,14,1222
0,0,1,0,1,0,1,1223
1,1,1,0,2,0,2,1223
2,2,0,0,2,0,2,1223
0,0,1,0,1,0,1,1224
1,1,2,0,3,0,3,1224
2,2,0,0,3,0,3,1224
0,0,1,0,1,0,1,1225
1,1,0,2,1,2,3,1225
2,2,0,1,1,3,4,1225
3,3,0,0,1,3,4,1225
0,0,1,0,1,0,1,1226
1,1,1,0,2,0,2,1226
2,2,1,0,3,0,3,1226
3,3,1,0,4,0,4,1226
4,4,0,1,4,1,5,1226
5,5,0,0,4,1,5,1226
0,0,1,0,1,0,1,1227
1,1,0,0,1,0,1,1227
0,0,1,0,1,0,1,1228
1,1,1,0,2,0,2,1228
2,2,1,0,3,0,3,1228
3,3,0,0,3,0,3,1228
0,0,1,0,1,0,1,1229
1,1,1,1,2,1,3,1229
2,2,1,0,3,1,4,1229
3,3,0,0,3,1,4,1229
0,0,1,0,1,0,1,1230
1,1,1,0,2,0,2,1230
2,2,1,0,3,0,3,1230
3,3,0,0,3,0,3,1230
0,0,1,0,1,0,1,1231
1,1,2,0,3,0,3,1231
2,2,0,0,3,0,3,1231
0,0,1,0,1,0,1,1232
1,1,0,0,1,0,1,1232
0,0,1,0,1,0,1,1233
1,1,0,0,1,0,1,1233
0,0,1,0,1,0,1,1234
1,1,0,0,1,0,1,1234
0,0,1,0,1,0,1,1235
1,1,0,0,1,0,1,1235
0,0,1,0,1,0,1,1236
1,1,2,1,3,1,4,1236
2,2,0,0,3,1,4,1236
0,0,1,0,1,0,1,1237
1,1,0,0,1,0,1,1237
0,0,1,0,1,0,1,1238
1,1,4,0,5,0,5,1238
2,2,1,0,6,0,6,1238
3,3,0,0,6,0,6,1238
0,0,1,0,1,0,1,1239
1,1,0,0,1,0,1,1239
0,0,1,0,1,0,1,1240
1,1,0,0,1,0,1,1240
0,0,1,0,1,0,1,1241
1,1,0,0,1,0,1,1241
0,0,1,0,1,0,1,1242
1,1,1,1,2,1,3,1242
2,2,1,0,3,1,4,1242
3,3,2,0,5,1,6,1242
4,4,1,0,6,1,7,1242
5,5,2,0,8,1,9,1242
6,6,3,0,11,1,12,1242
7,7,3,0,14,1,15,1242
8,8,2,1,16,2,18,1242
9,9,1,0,17,2,19,1242
10,10,0,0,17,2,19,1242
0,0,1,0,1,0,1,1243
1,1,1,0,2,0,2,1243
2,2,0,0,2,0,2,1243
0,0,1,0,1,0,1,1244
1,1,0,1,1,1,2,1244
2,2,2,0,3,1,4,1244
3,3,0,0,3,1,4,1244
0,0,1,0,1,0,1,1245
1,1,2,0,3,0,3,1245
2,2,1,0,4,0,4,1245
3,3,0,0,4,0,4,1245
0,0,1,0,1,0,1,1246
1,1,0,0,1,0,1,1246
0,0,1,0,1,0,1,1247
1,1,0,0,1,0,1,1247
0,0,1,0,1,0,1,1248
1,1,0,0,1,0,1,1248
0,0,1,0,1,0,1,1249
1,1,2,0,3,0,3,1249
2,2,0,0,3,0,3,1249
0,0,1,0,1,0,1,1250
1,1,2,0,3,0,3,1250
2,2,2,0,5,0,5,1250
3,3,1,1,6,1,7,1250
4,4,0,0,6,1,7,1250
0,0,1,0,1,0,1,1251
1,1,2,0,3,0,3,1251
2,2,2,0,5,0,5,1251
3,3,1,0,6,0,6,1251
4,4,2,0,8,0,8,1251
5,5,2,1,10,1,11,1251
6,6,3,0,13,1,14,1251
7,7,0,0,13,1,14,1251
0,0,1,0,1,0,1,1252
1,1,0,0,1,0,1,1252
0,0,1,0,1,0,1,1253
1,1,1,0,2,0,2,1253
2,2,0,0,2,0,2,1253
0,0,1,0,1,0,1,1254
1,1,1,0,2,0,2,1254
2,2,1,0,3,0,3,1254
3,3,0,0,3,0,3,1254
0,0,1,0,1,0,1,1255
1,1,0,0,1,0,1,1255
0,0,1,0,1,0,1,1256
1,1,1,0,2,0,2,1256
2,2,0,0,2,0,2,1256
0,0,1,0,1,0,1,1257
1,1,0,0,1,0,1,1257
0,0,1,0,1,0,1,1258
1,1,0,0,1,0,1,1258
0,0,1,0,1,0,1,1259
1,1,1,0,2,0,2,1259
2,2,1,0,3,0,3,1259
3,3,1,0,4,0,4,1259
4,4,0,0,4,0,4,1259
0,0,1,0,1,0,1,1260
1,1,0,0,1,0,1,1260
0,0,1,0,1,0,1,1261
1,1,0,0,1,0,1,1261
0,0,1,0,1,0,1,1262
1,1,1,1,2,1,3,1262
2,2,0,1,2,2,4,1262
3,3,0,1,2,3,5,1262
4,4,0,1,2,4,6,1262
5,5,0,0,2,4,6,1262
0,0,1,0,1,0,1,1263
1,1,2,1,3,1,4,1263
2,2,0,0,3,1,4,1263
0,0,1,0,1,0,1,1264
1,1,2,0,3,0,3,1264
2,2,1,0,4,0,4,1264
3,3,1,0,5,0,5,1264
4,4,0,0,5,0,5,1264
0,0,1,0,1,0,1,1265
1,1,2,0,3,0,3,1265
2,2,0,0,3,0,3,1265
0,0,1,0,1,0,1,1266
1,1,0,0,1,0,1,1266
0,0,1,0,1,0,1,1267
1,1,0,0,1,0,1,1267
0,0,1,0,1,0,1,1268
1,1,0,2,1,2,3,1268
2,2,0,0,1,2,3,1268
0,0,1,0,1,0,1,1269
1,1,1,0,2,0,2,1269
2,2,1,0,3,0,3,1269
3,3,0,0,3,0,3,1269
0,0,1,0,1,0,1,1270
1,1,1,0,2,0,2,1270
2,2,0,0,2,0,2,1270
0,0,1,0,1,0,1,1271
1,1,0,1,1,1,2,1271
2,2,0,0,1,1,2,1271
0,0,1,0,1,0,1,1272
1,1,1,1,2,1,3,1272
2,2,0,1,2,2,4,1272
3,3,0,0,2,2,4,1272
0,0,1,0,1,0,1,1273
1,1,1,0,2,0,2,1273
2,2,0,0,2,0,2,1273
0,0,1,0,1,0,1,1274
1,1,1,0,2,0,2,1274
2,2,1,0,3,0,3,1274
3,3,0,0,3,0,3,1274
0,0,1,0,1,0,1,1275
1,1,2,0,3,0,3,1275
2,2,0,0,3,0,3,1275
0,0,1,0,1,0,1,1276
1,1,2,0,3,0,3,1276
2,2,1,0,4,0,4,1276
3,3,1,0,5,0,5,1276
4,4,1,0,6,0,6,1276
5,5,0,0,6,0,6,1276
0,0,1,0,1,0,1,1277
1,1,2,0,3,0,3,1277
2,2,0,0,3,0,3,1277
0,0,1,0,1,0,1,1278
1,1,0,0,1,0,1,1278
0,0,1,0,1,0,1,1279
1,1,1,0,2,0,2,1279
2,2,1,0,3,0,3,1279
3,3,0,1,3,1,4,1279
4,4,0,0,3,1,4,1279
0,0,1,0,1,0,1,1280
1,1,1,0,2,0,2,1280
2,2,1,0,3,0,3,1280
3,3,0,0,3,0,3,1280
0,0,1,0,1,0,1,1281
1,1,0,3,1,3,4,1281
2,2,2,1,3,4,7,1281
3,3,2,1,5,5,10,1281
4,4,2,0,7,5,12,1281
5,5,3,0,10,5,15,1281
6,6,2,0,12,5,17,1281
7,7,1,0,13,5,18,1281
8,8,0,1,13,6,19,1281
9,9,0,2,13,8,21,1281
10,10,0,0,13,8,21,1281
0,0,1,0,1,0,1,1282
1,1,2,0,3,0,3,1282
2,2,0,0,3,0,3,1282
0,0,1,0,1,0,1,1283
1,1,2,0,3,0,3,1283
2,2,1,0,4,0,4,1283
3,3,0,0,4,0,4,1283
0,0,1,0,1,0,1,1284
1,1,1,0,2,0,2,1284
2,2,0,0,2,0,2,1284
0,0,1,0,1,0,1,1285
1,1,1,0,2,0,2,1285
2,2,0,0,2,0,2,1285
0,0,1,0,1,0,1,1286
1,1,0,0,1,0,1,1286
0,0,1,0,1,0,1,1287
1,1,0,0,1,0,1,1287
0,0,1,0,1,0,1,1288
1,1,2,0,3,0,3,1288
2,2,1,0,4,0,4,1288
3,3,1,0,5,0,5,1288
4,4,0,0,5,0,5,1288
0,0,1,0,1,0,1,1289
1,1,0,1,1,1,2,1289
2,2,1,0,2,1,3,1289
3,3,1,0,3,1,4,1289
4,4,1,0,4,1,5,1289
5,5,1,0,5,1,6,1289
6,6,1,0,6,1,7,1289
7,7,3,0,9,1,10,1289
8,8,1,0,10,1,11,1289
9,9,2,0,12,1,13,1289
10,10,2,1,14,2,16,1289
11,11,0,1,14,3,17,1289
12,12,0,1,14,4,18,1289
13,13,0,0,14,4,18,1289
0,0,1,0,1,0,1,1290
1,1,0,0,1,0,1,1290
0,0,1,0,1,0,1,1291
1,1,1,0,2,0,2,1291
2,2,0,0,2,0,2,1291
0,0,1,0,1,0,1,1292
1,1,1,0,2,0,2,1292
2,2,2,0,4,0,4,1292
3,3,1,0,5,0,5,1292
4,4,0,0,5,0,5,1292
0,0,1,0,1,0,1,1293
1,1,2,0,3,0,3,1293
2,2,1,0,4,0,4,1293
3,3,2,0,6,0,6,1293
4,4,5,0,11,0,11,1293
5,5,3,0,14,0,14,1293
6,6,4,1,18,1,19,1293
7,7,2,1,20,2,22,1293
8,8,1,0,21,2,23,1293
9,9,0,0,21,2,23,1293
0,0,1,0,1,0,1,1294
1,1,1,0,2,0,2,1294
2,2,0,0,2,0,2,1294
0,0,1,0,1,0,1,1295
1,1,0,0,1,0,1,1295
0,0,1,0,1,0,1,1296
1,1,1,0,2,0,2,1296
2,2,0,0,2,0,2,1296
0,0,1,0,1,0,1,1297
1,1,0,0,1,0,1,1297
0,0,1,0,1,0,1,1298
1,1,0,0,1,0,1,1298
0,0,1,0,1,0,1,1299
1,1,1,0,2,0,2,1299
2,2,1,0,3,0,3,1299
3,3,1,0,4,0,4,1299
4,4,1,0,5,0,5,1299
5,5,3,0,8,0,8,1299
6,6,0,1,8,1,9,1299
7,7,0,0,8,1,9,1299
0,0,1,0,1,0,1,1300
1,1,2,1,3,1,4,1300
2,2,0,0,3,1,4,1300
0,0,1,0,1,0,1,1301
1,1,2,0,3,0,3,1301
2,2,1,0,4,0,4,1301
3,3,3,0,7,0,7,1301
4,4,3,0,10,0,10,1301
5,5,2,2,12,2,14,1301
6,6,5,1,17,3,20,1301
7,7,2,5,19,8,27,1301
8,8,0,5,19,13,32,1301
9,9,2,3,21,16,37,1301
10,10,3,5,24,21,45,1301
11,11,3,3,27,24,51,1301
12,12,1,3,28,27,55,1301
13,13,1,0,29,27,56,1301
14,14,1,0,30,27,57,1301
15,15,0,0,30,27,57,1301
0,0,1,0,1,0,1,1302
1,1,0,0,1,0,1,1302
0,0,1,0,1,0,1,1303
1,1,1,0,2,0,2,1303
2,2,1,0,3,0,3,1303
3,3,0,1,3,1,4,1303
4,4,0,0,3,1,4,1303
0,0,1,0,1,0,1,1304
1,1,1,0,2,0,2,1304
2,2,0,0,2,0,2,1304
0,0,1,0,1,0,1,1305
1,1,0,0,1,0,1,1305
0,0,1,0,1,0,1,1306
1,1,2,0,3,0,3,1306
2,2,1,0,4,0,4,1306
3,3,1,0,5,0,5,1306
4,4,2,0,7,0,7,1306
5,5,2,0,9,0,9,1306
6,6,0,0,9,0,9,1306
0,0,1,0,1,0,1,1307
1,1,0,0,1,0,1,1307
0,0,1,0,1,0,1,1308
1,1,0,0,1,0,1,1308
0,0,1,0,1,0,1,1309
1,1,1,0,2,0,2,1309
2,2,0,1,2,1,3,1309
3,3,0,2,2,3,5,1309
4,4,0,0,2,3,5,1309
0,0,1,0,1,0,1,1310
1,1,1,0,2,0,2,1310
2,2,1,1,3,1,4,1310
3,3,2,1,5,2,7,1310
4,4,3,3,8,5,13,1310
5,5,4,4,12,9,21,1310
6,6,8,3,20,12,32,1310
7,7,3,3,23,15,38,1310
8,8,1,1,24,16,40,1310
9,9,0,2,24,18,42,1310
10,10,0,1,24,19,43,1310
11,11,1,0,25,19,44,1310
12,12,0,0,25,19,44,1310
0,0,1,0,1,0,1,1311
1,1,2,0,3,0,3,1311
2,2,1,0,4,0,4,1311
3,3,0,0,4,0,4,1311
0,0,1,0,1,0,1,1312
1,1,0,0,1,0,1,1312
0,0,1,0,1,0,1,1313
1,1,1,0,2,0,2,1313
2,2,0,0,2,0,2,1313
0,0,1,0,1,0,1,1314
1,1,1,0,2,0,2,1314
2,2,1,0,3,0,3,1314
3,3,1,1,4,1,5,1314
4,4,2,1,6,2,8,1314
5,5,1,2,7,4,11,1314
6,6,2,2,9,6,15,1314
7,7,1,4,10,10,20,1314
8,8,2,2,12,12,24,1314
9,9,0,1,12,13,25,1314
10,10,0,0,12,13,25,1314
0,0,1,0,1,0,1,1315
1,1,0,0,1,0,1,1315
0,0,1,0,1,0,1,1316
1,1,1,0,2,0,2,1316
2,2,1,0,3,0,3,1316
3,3,1,0,4,0,4,1316
4,4,0,0,4,0,4,1316
0,0,1,0,1,0,1,1317
1,1,2,1,3,1,4,1317
2,2,1,0,4,1,5,1317
3,3,0,2,4,3,7,1317
4,4,0,0,4,3,7,1317
0,0,1,0,1,0,1,1318
1,1,1,0,2,0,2,1318
2,2,0,1,2,1,3,1318
3,3,0,1,2,2,4,1318
4,4,0,0,2,2,4,1318
0,0,1,0,1,0,1,1319
1,1,0,0,1,0,1,1319
0,0,1,0,1,0,1,1320
1,1,0,0,1,0,1,1320
0,0,1,0,1,0,1,1321
1,1,1,0,2,0,2,1321
2,2,1,1,3,1,4,1321
3,3,2,1,5,2,7,1321
4,4,4,0,9,2,11,1321
5,5,2,0,11,2,13,1321
6,6,1,1,12,3,15,1321
7,7,1,3,13,6,19,1321
8,8,0,2,13,8,21,1321
9,9,0,2,13,10,23,1321
10,10,1,0,14,10,24,1321
11,11,0,0,14,10,24,1321
0,0,1,0,1,0,1,1322
1,1,0,0,1,0,1,1322
0,0,1,0,1,0,1,1323
1,1,1,0,2,0,2,1323
2,2,2,0,4,0,4,1323
3,3,1,0,5,0,5,1323
4,4,1,0,6,0,6,1323
5,5,1,1,7,1,8,1323
6,6,4,1,11,2,13,1323
7,7,2,1,13,3,16,1323
8,8,1,1,14,4,18,1323
9,9,3,2,17,6,23,1323
10,10,4,3,21,9,30,1323
11,11,2,1,23,10,33,1323
12,12,4,1,27,11,38,1323
13,13,1,0,28,11,39,1323
14,14,0,1,28,12,40,1323
15,15,0,2,28,14,42,1323
16,16,0,2,28,16,44,1323
17,17,1,0,29,16,45,1323
18,18,0,0,29,16,45,1323
0,0,1,0,1,0,1,1324
1,1,0,0,1,0,1,1324
0,0,1,0,1,0,1,1325
1,1,0,0,1,0,1,1325
0,0,1,0,1,0,1,1326
1,1,0,0,1,0,1,1326
0,0,1,0,1,0,1,1327
1,1,2,0,3,0,3,1327
2,2,1,0,4,0,4,1327
3,3,0,0,4,0,4,1327
0,0,1,0,1,0,1,1328
1,1,1,0,2,0,2,1328
2,2,1,0,3,0,3,1328
3,3,0,0,3,0,3,1328
0,0,1,0,1,0,1,1329
1,1,1,0,2,0,2,1329
2,2,1,0,3,0,3,1329
3,3,0,0,3,0,3,1329
0,0,1,0,1,0,1,1330
1,1,0,0,1,0,1,1330
0,0,1,0,1,0,1,1331
1,1,0,1,1,1,2,1331
2,2,2,0,3,1,4,1331
3,3,3,0,6,1,7,1331
4,4,4,0,10,1,11,1331
5,5,4,0,14,1,15,1331
6,6,0,1,14,2,16,1331
7,7,0,2,14,4,18,1331
8,8,1,5,15,9,24,1331
9,9,0,4,15,13,28,1331
10,10,0,3,15,16,31,1331
11,11,0,0,15,16,31,1331
0,0,1,0,1,0,1,1332
1,1,0,0,1,0,1,1332
0,0,1,0,1,0,1,1333
1,1,3,0,4,0,4,1333
2,2,2,0,6,0,6,1333
3,3,0,0,6,0,6,1333
0,0,1,0,1,0,1,1334
1,1,0,0,1,0,1,1334
0,0,1,0,1,0,1,1335
1,1,0,0,1,0,1,1335
0,0,1,0,1,0,1,1336
1,1,1,0,2,0,2,1336
2,2,1,0,3,0,3,1336
3,3,1,0,4,0,4,1336
4,4,1,1,5,1,6,1336
5,5,0,0,5,1,6,1336
0,0,1,0,1,0,1,1337
1,1,1,0,2,0,2,1337
2,2,1,1,3,1,4,1337
3,3,1,1,4,2,6,1337
4,4,0,2,4,4,8,1337
5,5,0,1,4,5,9,1337
6,6,0,1,4,6,10,1337
7,7,0,0,4,6,10,1337
0,0,1,0,1,0,1,1338
1,1,1,0,2,0,2,1338
2,2,0,0,2,0,2,1338
0,0,1,0,1,0,1,1339
1,1,0,0,1,0,1,1339
0,0,1,0,1,0,1,1340
1,1,0,0,1,0,1,1340
0,0,1,0,1,0,1,1341
1,1,0,0,1,0,1,1341
0,0,1,0,1,0,1,1342
1,1,0,1,1,1,2,1342
2,2,3,0,4,1,5,1342
3,3,4,1,8,2,10,1342
4,4,6,0,14,2,16,1342
5,5,11,0,25,2,27,1342
6,6,11,1,36,3,39,1342
7,7,13,4,49,7,56,1342
8,8,10,5,59,12,71,1342
9,9,7,9,66,21,87,1342
10,10,3,6,69,27,96,1342
11,11,5,10,74,37,111,1342
12,12,8,6,82,43,125,1342
13,13,10,4,92,47,139,1342
14,14,6,6,98,53,151,1342
15,15,3,5,101,58,159,1342
16,16,2,2,103,60,163,1342
17,17,3,1,106,61,167,1342
18,18,4,4,110,65,175,1342
19,19,3,4,113,69,182,1342
20,20,0,3,113,72,185,1342
21,21,0,1,113,73,186,1342
22,22,0,1,113,74,187,1342
23,23,0,2,113,76,189,1342
24,24,0,4,113,80,193,1342
25,25,3,5,116,85,201,1342
26,26,6,2,122,87,209,1342
27,27,7,6,129,93,222,1342
28,28,12,3,141,96,237,1342
29,29,10,2,151,98,249,1342
30,30,10,3,161,101,262,1342
31,31,6,4,167,105,272,1342
32,32,8,5,175,110,285,1342
33,33,7,5,182,115,297,1342
34,34,3,7,185,122,307,1342
35,35,5,2,190,124,314,1342
36,36,3,2,193,126,319,1342
37,37,2,3,195,129,324,1342
38,38,1,2,196,131,327,1342
39,39,1,1,197,132,329,1342
40,40,1,1,198,133,331,1342
41,41,1,0,199,133,332,1342
42,42,1,0,200,133,333,1342
43,43,1,0,201,133,334,1342
44,44,1,0,202,133,335,1342
45,45,0,0,202,133,335,1342
0,0,1,0,1,0,1,1343
1,1,2,0,3,0,3,1343
2,2,1,0,4,0,4,1343
3,3,1,1,5,1,6,1343
4,4,1,0,6,1,7,1343
5,5,1,0,7,1,8,1343
6,6,2,0,9,1,10,1343
7,7,1,1,10,2,12,1343
8,8,0,0,10,2,12,1343
0,0,1,0,1,0,1,1344
1,1,3,1,4,1,5,1344
2,2,0,0,4,1,5,1344
0,0,1,0,1,0,1,1345
1,1,0,0,1,0,1,1345
0,0,1,0,1,0,1,1346
1,1,0,0,1,0,1,1346
0,0,1,0,1,0,1,1347
1,1,0,0,1,0,1,1347
0,0,1,0,1,0,1,1348
1,1,0,0,1,0,1,1348
0,0,1,0,1,0,1,1349
1,1,1,1,2,1,3,1349
2,2,1,0,3,1,4,1349
3,3,0,0,3,1,4,1349
0,0,1,0,1,0,1,1350
1,1,1,1,2,1,3,1350
2,2,1,0,3,1,4,1350
3,3,1,0,4,1,5,1350
4,4,0,0,4,1,5,1350
0,0,1,0,1,0,1,1351
1,1,2,0,3,0,3,1351
2,2,0,2,3,2,5,1351
3,3,1,0,4,2,6,1351
4,4,1,0,5,2,7,1351
5,5,1,1,6,3,9,1351
6,6,1,1,7,4,11,1351
7,7,1,1,8,5,13,1351
8,8,2,0,10,5,15,1351
9,9,3,0,13,5,18,1351
10,10,3,0,16,5,21,1351
11,11,2,1,18,6,24,1351
12,12,2,0,20,6,26,1351
13,13,1,1,21,7,28,1351
14,14,0,0,21,7,28,1351
0,0,1,0,1,0,1,1352
1,1,0,0,1,0,1,1352
0,0,1,0,1,0,1,1353
1,1,0,0,1,0,1,1353
0,0,1,0,1,0,1,1354
1,1,0,0,1,0,1,1354
0,0,1,0,1,0,1,1355
1,1,0,0,1,0,1,1355
0,0,1,0,1,0,1,1356
1,1,1,0,2,0,2,1356
2,2,1,0,3,0,3,1356
3,3,3,0,6,0,6,1356
4,4,0,1,6,1,7,1356
5,5,0,1,6,2,8,1356
6,6,0,1,6,3,9,1356
7,7,0,1,6,4,10,1356
8,8,0,1,6,5,11,1356
9,9,0,0,6,5,11,1356
0,0,1,0,1,0,1,1357
1,1,2,1,3,1,4,1357
2,2,1,0,4,1,5,1357
3,3,0,0,4,1,5,1357
0,0,1,0,1,0,1,1358
1,1,1,1,2,1,3,1358
2,2,0,0,2,1,3,1358
0,0,1,0,1,0,1,1359
1,1,0,0,1,0,1,1359
0,0,1,0,1,0,1,1360
1,1,1,0,2,0,2,1360
2,2,0,0,2,0,2,1360
0,0,1,0,1,0,1,1361
1,1,0,0,1,0,1,1361
0,0,1,0,1,0,1,1362
