,generation,new_infections_1,new_infections_2,total_infections_1,total_infections_2,total_infections,simulation_id
0,0,1,0,1,0,1,892
1,1,1,0,2,0,2,892
2,2,1,0,3,0,3,892
3,3,2,0,5,0,5,892
4,4,1,0,6,0,6,892
5,5,0,0,6,0,6,892
0,0,1,0,1,0,1,893
1,1,1,0,2,0,2,893
2,2,0,0,2,0,2,893
0,0,1,0,1,0,1,894
1,1,1,0,2,0,2,894
2,2,0,0,2,0,2,894
0,0,1,0,1,0,1,895
1,1,1,0,2,0,2,895
2,2,0,0,2,0,2,895
0,0,1,0,1,0,1,896
1,1,0,1,1,1,2,896
2,2,0,1,1,2,3,896
3,3,1,0,2,2,4,896
4,4,1,0,3,2,5,896
5,5,1,0,4,2,6,896
6,6,2,0,6,2,8,896
7,7,0,0,6,2,8,896
0,0,1,0,1,0,1,897
1,1,0,0,1,0,1,897
0,0,1,0,1,0,1,898
1,1,0,0,1,0,1,898
0,0,1,0,1,0,1,899
1,1,0,1,1,1,2,899
2,2,0,1,1,2,3,899
3,3,0,0,1,2,3,899
0,0,1,0,1,0,1,900
1,1,1,0,2,0,2,900
2,2,0,0,2,0,2,900
0,0,1,0,1,0,1,901
1,1,0,0,1,0,1,901
0,0,1,0,1,0,1,902
1,1,1,0,2,0,2,902
2,2,1,0,3,0,3,902
3,3,1,0,4,0,4,902
4,4,0,1,4,1,5,902
5,5,0,0,4,1,5,902
0,0,1,0,1,0,1,903
1,1,1,0,2,0,2,903
2,2,0,0,2,0,2,903
0,0,1,0,1,0,1,904
1,1,0,0,1,0,1,904
0,0,1,0,1,0,1,905
1,1,0,1,1,1,2,905
2,2,0,1,1,2,3,905
3,3,0,4,1,6,7,905
4,4,1,6,2,12,14,905
5,5,0,4,2,16,18,905
6,6,1,3,3,19,22,905
7,7,0,3,3,22,25,905
8,8,0,4,3,26,29,905
9,9,2,2,5,28,33,905
10,10,0,2,5,30,35,905
11,11,0,1,5,31,36,905
12,12,0,0,5,31,36,905
0,0,1,0,1,0,1,906
1,1,1,0,2,0,2,906
2,2,2,0,4,0,4,906
3,3,2,1,6,1,7,906
4,4,2,1,8,2,10,906
5,5,0,1,8,3,11,906
6,6,1,2,9,5,14,906
7,7,1,1,10,6,16,906
8,8,1,2,11,8,19,906
9,9,1,3,12,11,23,906
10,10,1,5,13,16,29,906
11,11,0,5,13,21,34,906
12,12,1,7,14,28,42,906
13,13,1,6,15,34,49,906
14,14,1,5,16,39,55,906
15,15,3,7,19,46,65,906
16,16,11,4,30,50,80,906
17,17,10,6,40,56,96,906
18,18,11,4,51,60,111,906
19,19,11,5,62,65,127,906
20,20,5,4,67,69,136,906
21,21,3,6,70,75,145,906
22,22,2,7,72,82,154,906
23,23,2,11,74,93,167,906
24,24,5,13,79,106,185,906
25,25,10,15,89,121,210,906
26,26,9,6,98,127,225,906
27,27,5,5,103,132,235,906
28,28,6,2,109,134,243,906
29,29,4,3,113,137,250,906
30,30,3,2,116,139,255,906
31,31,3,2,119,141,260,906
32,32,1,5,120,146,266,906
33,33,2,1,122,147,269,906
34,34,2,2,124,149,273,906
35,35,0,1,124,150,274,906
36,36,0,0,124,150,274,906
0,0,1,0,1,0,1,907
1,1,1,0,2,0,2,907
2,2,0,0,2,0,2,907
0,0,1,0,1,0,1,908
1,1,1,0,2,0,2,908
2,2,0,0,2,0,2,908
0,0,1,0,1,0,1,909
1,1,0,0,1,0,1,909
0,0,1,0,1,0,1,910
1,1,0,1,1,1,2,910
2,2,0,0,1,1,2,910
0,0,1,0,1,0,1,911
1,1,1,0,2,0,2,911
2,2,0,0,2,0,2,911
0,0,1,0,1,0,1,912
1,1,0,0,1,0,1,912
0,0,1,0,1,0,1,913
1,1,0,1,1,1,2,913
2,2,0,1,1,2,3,913
3,3,1,1,2,3,5,913
4,4,2,0,4,3,7,913
5,5,1,0,5,3,8,913
6,6,1,0,6,3,9,913
7,7,1,0,7,3,10,913
8,8,2,1,9,4,13,913
9,9,1,1,10,5,15,913
10,10,1,1,11,6,17,913
11,11,1,0,12,6,18,913
12,12,2,0,14,6,20,913
13,13,3,2,17,8,25,913
14,14,0,3,17,11,28,913
15,15,0,4,17,15,32,913
16,16,0,2,17,17,34,913
17,17,0,2,17,19,36,913
18,18,1,3,18,22,40,913
19,19,4,3,22,25,47,913
20,20,2,0,24,25,49,913
21,21,3,0,27,25,52,913
22,22,2,0,29,25,54,913
23,23,1,0,30,25,55,913
24,24,0,0,30,25,55,913
0,0,1,0,1,0,1,914
1,1,1,0,2,0,2,914
2,2,0,0,2,0,2,914
0,0,1,0,1,0,1,915
1,1,1,0,2,0,2,915
2,2,2,0,4,0,4,915
3,3,5,0,9,0,9,915
4,4,3,0,12,0,12,915
5,5,3,0,15,0,15,915
6,6,4,0,19,0,19,915
7,7,9,0,28,0,28,915
8,8,7,0,35,0,35,915
9,9,5,0,40,0,40,915
10,10,4,0,44,0,44,915
11,11,2,0,46,0,46,915
12,12,0,0,46,0,46,915
0,0,1,0,1,0,1,916
1,1,0,0,1,0,1,916
0,0,1,0,1,0,1,917
1,1,0,0,1,0,1,917
0,0,1,0,1,0,1,918
1,1,0,0,1,0,1,918
0,0,1,0,1,0,1,919
1,1,1,0,2,0,2,919
2,2,0,0,2,0,2,919
0,0,1,0,1,0,1,920
1,1,1,0,2,0,2,920
2,2,1,1,3,1,4,920
3,3,0,0,3,1,4,920
0,0,1,0,1,0,1,921
1,1,1,0,2,0,2,921
2,2,1,0,3,0,3,921
3,3,1,0,4,0,4,921
4,4,0,1,4,1,5,921
5,5,0,0,4,1,5,921
0,0,1,0,1,0,1,922
1,1,0,0,1,0,1,922
0,0,1,0,1,0,1,923
1,1,2,0,3,0,3,923
2,2,1,0,4,0,4,923
3,3,5,0,9,0,9,923
4,4,4,2,13,2,15,923
5,5,4,2,17,4,21,923
6,6,7,3,24,7,31,923
7,7,6,9,30,16,46,923
8,8,7,5,37,21,58,923
9,9,8,4,45,25,70,923
10,10,8,4,53,29,82,923
11,11,3,7,56,36,92,923
12,12,3,6,59,42,101,923
13,13,3,1,62,43,105,923
14,14,3,0,65,43,108,923
15,15,2,0,67,43,110,923
16,16,2,2,69,45,114,923
17,17,3,2,72,47,119,923
18,18,4,0,76,47,123,923
19,19,3,0,79,47,126,923
20,20,1,0,80,47,127,923
21,21,1,0,81,47,128,923
22,22,1,0,82,47,129,923
23,23,1,0,83,47,130,923
24,24,1,0,84,47,131,923
25,25,0,0,84,47,131,923
0,0,1,0,1,0,1,924
1,1,1,1,2,1,3,924
2,2,1,0,3,1,4,924
3,3,3,0,6,1,7,924
4,4,1,1,7,2,9,924
5,5,1,3,8,5,13,924
6,6,0,5,8,10,18,924
7,7,2,3,10,13,23,924
8,8,0,2,10,15,25,924
9,9,1,1,11,16,27,924
10,10,2,1,13,17,30,924
11,11,1,0,14,17,31,924
12,12,1,0,15,17,32,924
13,13,1,0,16,17,33,924
14,14,0,1,16,18,34,924
15,15,0,1,16,19,35,924
16,16,1,0,17,19,36,924
17,17,1,0,18,19,37,924
18,18,0,1,18,20,38,924
19,19,0,0,18,20,38,924
0,0,1,0,1,0,1,925
1,1,1,0,2,0,2,925
2,2,0,0,2,0,2,925
0,0,1,0,1,0,1,926
1,1,0,1,1,1,2,926
2,2,0,1,1,2,3,926
3,3,0,1,1,3,4,926
4,4,2,2,3,5,8,926
5,5,3,1,6,6,12,926
6,6,4,0,10,6,16,926
7,7,3,0,13,6,19,926
8,8,2,1,15,7,22,926
9,9,0,0,15,7,22,926
0,0,1,0,1,0,1,927
1,1,2,0,3,0,3,927
2,2,4,0,7,0,7,927
3,3,3,1,10,1,11,927
4,4,1,3,11,4,15,927
5,5,0,3,11,7,18,927
6,6,2,3,13,10,23,927
7,7,0,3,13,13,26,927
8,8,0,0,13,13,26,927
0,0,1,0,1,0,1,928
1,1,1,0,2,0,2,928
2,2,1,0,3,0,3,928
3,3,0,0,3,0,3,928
0,0,1,0,1,0,1,929
1,1,0,0,1,0,1,929
0,0,1,0,1,0,1,930
1,1,2,0,3,0,3,930
2,2,2,0,5,0,5,930
3,3,2,1,7,1,8,930
4,4,0,1,7,2,9,930
5,5,0,1,7,3,10,930
6,6,0,0,7,3,10,930
0,0,1,0,1,0,1,931
1,1,1,1,2,1,3,931
2,2,1,0,3,1,4,931
3,3,1,0,4,1,5,931
4,4,1,1,5,2,7,931
5,5,0,1,5,3,8,931
6,6,0,0,5,3,8,931
0,0,1,0,1,0,1,932
1,1,1,0,2,0,2,932
2,2,1,0,3,0,3,932
3,3,0,0,3,0,3,932
0,0,1,0,1,0,1,933
1,1,0,0,1,0,1,933
0,0,1,0,1,0,1,934
1,1,2,0,3,0,3,934
2,2,3,0,6,0,6,934
3,3,4,0,10,0,10,934
4,4,3,0,13,0,13,934
5,5,1,4,14,4,18,934
6,6,2,1,16,5,21,934
7,7,0,0,16,5,21,934
0,0,1,0,1,0,1,935
1,1,0,0,1,0,1,935
0,0,1,0,1,0,1,936
1,1,0,0,1,0,1,936
0,0,1,0,1,0,1,937
1,1,0,1,1,1,2,937
2,2,1,0,2,1,3,937
3,3,1,0,3,1,4,937
4,4,0,0,3,1,4,937
0,0,1,0,1,0,1,938
1,1,0,0,1,0,1,938
0,0,1,0,1,0,1,939
1,1,0,0,1,0,1,939
0,0,1,0,1,0,1,940
1,1,2,0,3,0,3,940
2,2,2,1,5,1,6,940
3,3,1,3,6,4,10,940
4,4,3,2,9,6,15,940
5,5,2,1,11,7,18,940
6,6,3,1,14,8,22,940
7,7,4,1,18,9,27,940
8,8,2,1,20,10,30,940
9,9,2,1,22,11,33,940
10,10,2,0,24,11,35,940
11,11,1,0,25,11,36,940
12,12,0,0,25,11,36,940
0,0,1,0,1,0,1,941
1,1,0,0,1,0,1,941
0,0,1,0,1,0,1,942
1,1,0,0,1,0,1,942
0,0,1,0,1,0,1,943
1,1,1,0,2,0,2,943
2,2,2,0,4,0,4,943
3,3,3,0,7,0,7,943
4,4,1,2,8,2,10,943
5,5,2,0,10,2,12,943
6,6,2,0,12,2,14,943
7,7,0,1,12,3,15,943
8,8,0,1,12,4,16,943
9,9,0,0,12,4,16,943
0,0,1,0,1,0,1,944
1,1,1,0,2,0,2,944
2,2,2,1,4,1,5,944
3,3,2,2,6,3,9,944
4,4,0,0,6,3,9,944
0,0,1,0,1,0,1,945
1,1,0,0,1,0,1,945
0,0,1,0,1,0,1,946
1,1,0,0,1,0,1,946
0,0,1,0,1,0,1,947
1,1,0,0,1,0,1,947
0,0,1,0,1,0,1,948
1,1,1,0,2,0,2,948
2,2,0,0,2,0,2,948
0,0,1,0,1,0,1,949
1,1,2,0,3,0,3,949
2,2,2,0,5,0,5,949
3,3,2,0,7,0,7,949
4,4,3,0,10,0,10,949
5,5,4,0,14,0,14,949
6,6,2,1,16,1,17,949
7,7,1,1,17,2,19,949
8,8,0,1,17,3,20,949
9,9,0,1,17,4,21,949
10,10,1,0,18,4,22,949
11,11,1,0,19,4,23,949
12,12,0,0,19,4,23,949
0,0,1,0,1,0,1,950
1,1,0,1,1,1,2,950
2,2,1,0,2,1,3,950
3,3,1,0,3,1,4,950
4,4,0,0,3,1,4,950
0,0,1,0,1,0,1,951
1,1,0,1,1,1,2,951
2,2,0,1,1,2,3,951
3,3,0,0,1,2,3,951
0,0,1,0,1,0,1,952
1,1,0,1,1,1,2,952
2,2,0,0,1,1,2,952
0,0,1,0,1,0,1,953
1,1,1,0,2,0,2,953
2,2,2,0,4,0,4,953
3,3,0,0,4,0,4,953
0,0,1,0,1,0,1,954
1,1,1,0,2,0,2,954
2,2,2,0,4,0,4,954
3,3,0,1,4,1,5,954
4,4,0,1,4,2,6,954
5,5,0,0,4,2,6,954
0,0,1,0,1,0,1,955
1,1,0,0,1,0,1,955
0,0,1,0,1,0,1,956
1,1,1,0,2,0,2,956
2,2,1,0,3,0,3,956
3,3,1,0,4,0,4,956
4,4,0,0,4,0,4,956
0,0,1,0,1,0,1,957
1,1,3,0,4,0,4,957
2,2,4,1,8,1,9,957
3,3,6,2,14,3,17,957
4,4,5,0,19,3,22,957
5,5,3,0,22,3,25,957
6,6,4,2,26,5,31,957
7,7,7,2,33,7,40,957
8,8,5,1,38,8,46,957
9,9,5,2,43,10,53,957
10,10,4,5,47,15,62,957
11,11,10,7,57,22,79,957
12,12,11,7,68,29,97,957
13,13,9,8,77,37,114,957
14,14,12,6,89,43,132,957
15,15,10,8,99,51,150,957
16,16,6,5,105,56,161,957
17,17,8,5,113,61,174,957
18,18,8,5,121,66,187,957
19,19,5,2,126,68,194,957
20,20,5,3,131,71,202,957
21,21,2,3,133,74,207,957
22,22,0,1,133,75,208,957
23,23,0,1,133,76,209,957
24,24,1,2,134,78,212,957
25,25,1,1,135,79,214,957
26,26,1,0,136,79,215,957
27,27,0,0,136,79,215,957
0,0,1,0,1,0,1,958
1,1,0,0,1,0,1,958
0,0,1,0,1,0,1,959
1,1,2,0,3,0,3,959
2,2,1,1,4,1,5,959
3,3,0,1,4,2,6,959
4,4,1,1,5,3,8,959
5,5,1,2,6,5,11,959
6,6,2,1,8,6,14,959
7,7,2,2,10,8,18,959
8,8,1,3,11,11,22,959
9,9,2,4,13,15,28,959
10,10,2,2,15,17,32,959
11,11,4,0,19,17,36,959
12,12,2,2,21,19,40,959
13,13,1,3,22,22,44,959
14,14,1,2,23,24,47,959
15,15,0,3,23,27,50,959
16,16,0,2,23,29,52,959
17,17,0,2,23,31,54,959
18,18,0,1,23,32,55,959
19,19,1,1,24,33,57,959
20,20,0,3,24,36,60,959
21,21,0,1,24,37,61,959
22,22,1,0,25,37,62,959
23,23,1,0,26,37,63,959
24,24,0,0,26,37,63,959
0,0,1,0,1,0,1,960
1,1,1,0,2,0,2,960
2,2,2,0,4,0,4,960
3,3,2,1,6,1,7,960
4,4,1,2,7,3,10,960
5,5,1,2,8,5,13,960
6,6,2,2,10,7,17,960
7,7,1,3,11,10,21,960
8,8,0,2,11,12,23,960
9,9,1,2,12,14,26,960
10,10,2,1,14,15,29,960
11,11,3,0,17,15,32,960
12,12,1,1,18,16,34,960
13,13,1,1,19,17,36,960
14,14,0,1,19,18,37,960
15,15,1,1,20,19,39,960
16,16,0,1,20,20,40,960
17,17,0,0,20,20,40,960
0,0,1,0,1,0,1,961
1,1,0,2,1,2,3,961
2,2,0,4,1,6,7,961
3,3,1,1,2,7,9,961
4,4,0,0,2,7,9,961
0,0,1,0,1,0,1,962
1,1,2,1,3,1,4,962
2,2,2,1,5,2,7,962
3,3,4,1,9,3,12,962
4,4,2,1,11,4,15,962
5,5,1,0,12,4,16,962
6,6,0,0,12,4,16,962
0,0,1,0,1,0,1,963
1,1,2,0,3,0,3,963
2,2,1,0,4,0,4,963
3,3,0,1,4,1,5,963
4,4,0,0,4,1,5,963
0,0,1,0,1,0,1,964
1,1,0,0,1,0,1,964
0,0,1,0,1,0,1,965
1,1,0,0,1,0,1,965
0,0,1,0,1,0,1,966
1,1,1,0,2,0,2,966
2,2,0,0,2,0,2,966
0,0,1,0,1,0,1,967
1,1,2,0,3,0,3,967
2,2,2,0,5,0,5,967
3,3,0,0,5,0,5,967
0,0,1,0,1,0,1,968
1,1,2,0,3,0,3,968
2,2,1,0,4,0,4,968
3,3,1,1,5,1,6,968
4,4,0,2,5,3,8,968
5,5,0,2,5,5,10,968
6,6,0,0,5,5,10,968
0,0,1,0,1,0,1,969
1,1,1,0,2,0,2,969
2,2,0,0,2,0,2,969
0,0,1,0,1,0,1,970
1,1,1,0,2,0,2,970
2,2,2,0,4,0,4,970
3,3,0,0,4,0,4,970
0,0,1,0,1,0,1,971
1,1,1,0,2,0,2,971
2,2,2,0,4,0,4,971
3,3,2,1,6,1,7,971
4,4,4,1,10,2,12,971
5,5,2,0,12,2,14,971
6,6,1,3,13,5,18,971
7,7,0,1,13,6,19,971
8,8,0,1,13,7,20,971
9,9,0,1,13,8,21,971
10,10,0,0,13,8,21,971
0,0,1,0,1,0,1,972
1,1,1,0,2,0,2,972
2,2,1,0,3,0,3,972
3,3,0,0,3,0,3,972
0,0,1,0,1,0,1,973
1,1,1,0,2,0,2,973
2,2,2,1,4,1,5,973
3,3,2,1,6,2,8,973
4,4,0,0,6,2,8,973
0,0,1,0,1,0,1,974
1,1,0,0,1,0,1,974
0,0,1,0,1,0,1,975
1,1,0,0,1,0,1,975
0,0,1,0,1,0,1,976
1,1,0,0,1,0,1,976
0,0,1,0,1,0,1,977
1,1,0,0,1,0,1,977
0,0,1,0,1,0,1,978
1,1,2,0,3,0,3,978
2,2,1,0,4,0,4,978
3,3,0,0,4,0,4,978
0,0,1,0,1,0,1,979
1,1,3,0,4,0,4,979
2,2,2,0,6,0,6,979
3,3,0,0,6,0,6,979
0,0,1,0,1,0,1,980
1,1,0,0,1,0,1,980
0,0,1,0,1,0,1,981
1,1,0,0,1,0,1,981
0,0,1,0,1,0,1,982
1,1,0,1,1,1,2,982
2,2,0,2,1,3,4,982
3,3,2,1,3,4,7,982
4,4,2,2,5,6,11,982
5,5,0,2,5,8,13,982
6,6,1,3,6,11,17,982
7,7,1,2,7,13,20,982
8,8,2,1,9,14,23,982
9,9,2,1,11,15,26,982
10,10,0,0,11,15,26,982
0,0,1,0,1,0,1,983
1,1,0,0,1,0,1,983
0,0,1,0,1,0,1,984
1,1,1,0,2,0,2,984
2,2,1,0,3,0,3,984
3,3,2,0,5,0,5,984
4,4,0,1,5,1,6,984
5,5,0,0,5,1,6,984
0,0,1,0,1,0,1,985
1,1,0,0,1,0,1,985
0,0,1,0,1,0,1,986
1,1,0,1,1,1,2,986
2,2,0,0,1,1,2,986
0,0,1,0,1,0,1,987
1,1,0,0,1,0,1,987
0,0,1,0,1,0,1,988
1,1,0,0,1,0,1,988
0,0,1,0,1,0,1,989
1,1,0,0,1,0,1,989
0,0,1,0,1,0,1,990
1,1,1,0,2,0,2,990
2,2,2,0,4,0,4,990
3,3,3,1,7,1,8,990
4,4,2,1,9,2,11,990
5,5,2,1,11,3,14,990
6,6,0,1,11,4,15,990
7,7,0,0,11,4,15,990
0,0,1,0,1,0,1,991
1,1,1,0,2,0,2,991
2,2,1,1,3,1,4,991
3,3,1,0,4,1,5,991
4,4,1,1,5,2,7,991
5,5,0,1,5,3,8,991
6,6,1,0,6,3,9,991
7,7,1,0,7,3,10,991
8,8,0,0,7,3,10,991
0,0,1,0,1,0,1,992
1,1,0,0,1,0,1,992
0,0,1,0,1,0,1,993
1,1,0,0,1,0,1,993
0,0,1,0,1,0,1,994
1,1,0,1,1,1,2,994
2,2,0,2,1,3,4,994
3,3,0,0,1,3,4,994
0,0,1,0,1,0,1,995
1,1,0,1,1,1,2,995
2,2,0,2,1,3,4,995
3,3,0,0,1,3,4,995
0,0,1,0,1,0,1,996
1,1,0,0,1,0,1,996
0,0,1,0,1,0,1,997
1,1,0,0,1,0,1,997
0,0,1,0,1,0,1,998
1,1,1,0,2,0,2,998
2,2,1,0,3,0,3,998
3,3,0,0,3,0,3,998
0,0,1,0,1,0,1,999
1,1,0,0,1,0,1,999
0,0,1,0,1,0,1,1000
1,1,0,0,1,0,1,1000
0,0,1,0,1,0,1,1001
1,1,0,1,1,1,2,1001
2,2,1,0,2,1,3,1001
3,3,0,0,2,1,3,1001
0,0,1,0,1,0,1,1002
1,1,1,0,2,0,2,1002
2,2,0,0,2,0,2,1002
0,0,1,0,1,0,1,1003
1,1,0,0,1,0,1,1003
0,0,1,0,1,0,1,1004
1,1,0,0,1,0,1,1004
0,0,1,0,1,0,1,1005
1,1,0,1,1,1,2,1005
2,2,1,1,2,2,4,1005
3,3,0,1,2,3,5,1005
4,4,0,1,2,4,6,1005
5,5,0,0,2,4,6,1005
0,0,1,0,1,0,1,1006
1,1,2,0,3,0,3,1006
2,2,1,0,4,0,4,1006
3,3,1,0,5,0,5,1006
4,4,1,0,6,0,6,1006
5,5,2,0,8,0,8,1006
6,6,1,0,9,0,9,1006
7,7,1,0,10,0,10,1006
8,8,0,0,10,0,10,1006
0,0,1,0,1,0,1,1007
1,1,0,0,1,0,1,1007
0,0,1,0,1,0,1,1008
1,1,2,0,3,0,3,1008
2,2,3,0,6,0,6,1008
3,3,1,1,7,1,8,1008
4,4,0,1,7,2,9,1008
5,5,0,0,7,2,9,1008
0,0,1,0,1,0,1,1009
1,1,0,0,1,0,1,1009
0,0,1,0,1,0,1,1010
1,1,0,0,1,0,1,1010
0,0,1,0,1,0,1,1011
1,1,1,0,2,0,2,1011
2,2,0,0,2,0,2,1011
0,0,1,0,1,0,1,1012
1,1,1,1,2,1,3,1012
2,2,4,0,6,1,7,1012
3,3,1,1,7,2,9,1012
4,4,0,1,7,3,10,1012
5,5,0,1,7,4,11,1012
6,6,0,0,7,4,11,1012
0,0,1,0,1,0,1,1013
1,1,0,0,1,0,1,1013
0,0,1,0,1,0,1,1014
1,1,1,0,2,0,2,1014
2,2,0,0,2,0,2,1014
0,0,1,0,1,0,1,1015
1,1,0,0,1,0,1,1015
0,0,1,0,1,0,1,1016
1,1,0,0,1,0,1,1016
0,0,1,0,1,0,1,1017
1,1,0,0,1,0,1,1017
0,0,1,0,1,0,1,1018
1,1,0,1,1,1,2,1018
2,2,0,2,1,3,4,1018
3,3,0,0,1,3,4,1018
0,0,1,0,1,0,1,1019
1,1,0,0,1,0,1,1019
0,0,1,0,1,0,1,1020
1,1,0,0,1,0,1,1020
0,0,1,0,1,0,1,1021
1,1,2,0,3,0,3,1021
2,2,1,0,4,0,4,1021
3,3,0,1,4,1,5,1021
4,4,0,1,4,2,6,1021
5,5,0,1,4,3,7,1021
6,6,0,1,4,4,8,1021
7,7,0,0,4,4,8,1021
0,0,1,0,1,0,1,1022
1,1,0,1,1,1,2,1022
2,2,0,0,1,1,2,1022
0,0,1,0,1,0,1,1023
1,1,1,0,2,0,2,1023
2,2,0,0,2,0,2,1023
0,0,1,0,1,0,1,1024
1,1,3,0,4,0,4,1024
2,2,1,0,5,0,5,1024
3,3,0,0,5,0,5,1024
0,0,1,0,1,0,1,1025
1,1,0,0,1,0,1,1025
0,0,1,0,1,0,1,1026
1,1,2,0,3,0,3,1026
2,2,2,1,5,1,6,1026
3,3,3,1,8,2,10,1026
4,4,1,1,9,3,12,1026
5,5,3,4,12,7,19,1026
6,6,1,3,13,10,23,1026
7,7,0,3,13,13,26,1026
8,8,0,3,13,16,29,1026
9,9,1,3,14,19,33,1026
10,10,2,2,16,21,37,1026
11,11,1,2,17,23,40,1026
12,12,1,1,18,24,42,1026
13,13,0,0,18,24,42,1026
0,0,1,0,1,0,1,1027
1,1,0,0,1,0,1,1027
0,0,1,0,1,0,1,1028
1,1,1,0,2,0,2,1028
2,2,0,0,2,0,2,1028
0,0,1,0,1,0,1,1029
1,1,0,0,1,0,1,1029
0,0,1,0,1,0,1,1030
1,1,0,0,1,0,1,1030
0,0,1,0,1,0,1,1031
1,1,1,0,2,0,2,1031
2,2,2,0,4,0,4,1031
3,3,4,0,8,0,8,1031
4,4,3,0,11,0,11,1031
5,5,3,0,14,0,14,1031
6,6,1,1,15,1,16,1031
7,7,0,1,15,2,17,1031
8,8,0,1,15,3,18,1031
9,9,0,2,15,5,20,1031
10,10,0,3,15,8,23,1031
11,11,2,3,17,11,28,1031
12,12,1,6,18,17,35,1031
13,13,2,9,20,26,46,1031
14,14,2,9,22,35,57,1031
15,15,2,9,24,44,68,1031
16,16,3,9,27,53,80,1031
17,17,3,8,30,61,91,1031
18,18,3,6,33,67,100,1031
19,19,2,3,35,70,105,1031
20,20,0,1,35,71,106,1031
21,21,0,1,35,72,107,1031
22,22,0,1,35,73,108,1031
23,23,0,1,35,74,109,1031
24,24,0,1,35,75,110,1031
25,25,0,0,35,75,110,1031
0,0,1,0,1,0,1,1032
1,1,0,0,1,0,1,1032
0,0,1,0,1,0,1,1033
1,1,1,0,2,0,2,1033
2,2,0,0,2,0,2,1033
0,0,1,0,1,0,1,1034
1,1,0,0,1,0,1,1034
0,0,1,0,1,0,1,1035
1,1,1,0,2,0,2,1035
2,2,1,0,3,0,3,1035
3,3,1,0,4,0,4,1035
4,4,1,0,5,0,5,1035
5,5,1,0,6,0,6,1035
6,6,2,0,8,0,8,1035
7,7,1,0,9,0,9,1035
8,8,1,0,10,0,10,1035
9,9,2,0,12,0,12,1035
10,10,1,0,13,0,13,1035
11,11,1,0,14,0,14,1035
12,12,1,0,15,0,15,1035
13,13,1,0,16,0,16,1035
14,14,2,0,18,0,18,1035
15,15,1,1,19,1,20,1035
16,16,0,1,19,2,21,1035
17,17,0,4,19,6,25,1035
18,18,1,8,20,14,34,1035
19,19,3,5,23,19,42,1035
20,20,1,3,24,22,46,1035
21,21,0,1,24,23,47,1035
22,22,0,1,24,24,48,1035
23,23,0,2,24,26,50,1035
24,24,1,1,25,27,52,1035
25,25,0,0,25,27,52,1035
0,0,1,0,1,0,1,1036
1,1,1,0,2,0,2,1036
2,2,0,0,2,0,2,1036
0,0,1,0,1,0,1,1037
1,1,2,0,3,0,3,1037
2,2,1,0,4,0,4,1037
3,3,1,0,5,0,5,1037
4,4,1,0,6,0,6,1037
5,5,1,0,7,0,7,1037
6,6,1,0,8,0,8,1037
7,7,1,0,9,0,9,1037
8,8,0,0,9,0,9,1037
0,0,1,0,1,0,1,1038
1,1,1,0,2,0,2,1038
2,2,1,0,3,0,3,1038
3,3,0,0,3,0,3,1038
0,0,1,0,1,0,1,1039
1,1,0,0,1,0,1,1039
0,0,1,0,1,0,1,1040
1,1,1,0,2,0,2,1040
2,2,1,1,3,1,4,1040
3,3,0,0,3,1,4,1040
0,0,1,0,1,0,1,1041
1,1,0,0,1,0,1,1041
0,0,1,0,1,0,1,1042
1,1,0,0,1,0,1,1042
0,0,1,0,1,0,1,1043
1,1,0,0,1,0,1,1043
0,0,1,0,1,0,1,1044
1,1,1,0,2,0,2,1044
2,2,0,1,2,1,3,1044
3,3,0,0,2,1,3,1044
0,0,1,0,1,0,1,1045
1,1,2,0,3,0,3,1045
2,2,1,0,4,0,4,1045
3,3,1,0,5,0,5,1045
4,4,1,0,6,0,6,1045
5,5,1,0,7,0,7,1045
6,6,2,0,9,0,9,1045
7,7,2,1,11,1,12,1045
8,8,2,0,13,1,14,1045
9,9,1,0,14,1,15,1045
10,10,2,0,16,1,17,1045
11,11,2,0,18,1,19,1045
12,12,1,0,19,1,20,1045
13,13,0,1,19,2,21,1045
14,14,0,0,19,2,21,1045
0,0,1,0,1,0,1,1046
1,1,1,1,2,1,3,1046
2,2,0,0,2,1,3,1046
0,0,1,0,1,0,1,1047
1,1,1,1,2,1,3,1047
2,2,0,1,2,2,4,1047
3,3,1,1,3,3,6,1047
4,4,0,2,3,5,8,1047
5,5,0,1,3,6,9,1047
6,6,0,0,3,6,9,1047
0,0,1,0,1,0,1,1048
1,1,0,0,1,0,1,1048
0,0,1,0,1,0,1,1049
1,1,0,0,1,0,1,1049
0,0,1,0,1,0,1,1050
1,1,2,0,3,0,3,1050
2,2,4,0,7,0,7,1050
3,3,3,2,10,2,12,1050
4,4,2,2,12,4,16,1050
5,5,1,5,13,9,22,1050
6,6,1,3,14,12,26,1050
7,7,2,3,16,15,31,1050
8,8,1,1,17,16,33,1050
9,9,1,0,18,16,34,1050
10,10,2,0,20,16,36,1050
11,11,1,0,21,16,37,1050
12,12,1,0,22,16,38,1050
13,13,0,0,22,16,38,1050
0,0,1,0,1,0,1,1051
1,1,1,0,2,0,2,1051
2,2,0,0,2,0,2,1051
0,0,1,0,1,0,1,1052
1,1,3,0,4,0,4,1052
2,2,4,0,8,0,8,1052
3,3,4,1,12,1,13,1052
4,4,6,1,18,2,20,1052
5,5,2,2,20,4,24,1052
6,6,3,1,23,5,28,1052
7,7,6,0,29,5,34,1052
8,8,8,0,37,5,42,1052
9,9,3,2,40,7,47,1052
